ST # ,ROAD,PC,WARD,PLAN,LOT,CONTRACTOR ,BLG TYPE ,MUNICIPALITY ,DESCRIPTION,D.U.,VALUE,FT2,PERMIT#,APPL. TYPE,ISSUED DATE
382,ROUNCEY RD ,K2V0H9,Ward 6,,174,MATTAMY DEVELOPMENT CORPORATION,Rowhouse,Goulbourn,"Construct a 2 Storey Rowhouse with attached garages  Models: Oak 2015 A End,Chestnut 2015 A,Majestic 2015 A,Oak 2015 A End",4,839535,6455,1703697,Construction,2017-06-05 10:29
384,ROUNCEY RD ,K2V0H9,Ward 6,,174,MATTAMY DEVELOPMENT CORPORATION,Rowhouse,Goulbourn,"Construct a 2 Storey Rowhouse with attached garages  Models: Oak 2015 A End,Chestnut 2015 A,Majestic 2015 A,Oak 2015 A End",4,839535,6455,1703697,Construction,2017-06-05 10:29
1216,POTTER DR ,K4M1C8,Ward 21,4M-587,4,***CONTRACTOR***,Detached Garage/Shed,Rideau,Construct a shed in the rear yard of a 2 storey detached dwelling,0,8000,800,1703698,Construction,2017-06-05 10:37
70,GOLDORA PRIV ,K2T1K8,Ward 4,4M-1102,,***CONTRACTOR***,Single,Kanata,Construct a deck (rear yard),0,10000,140,1703699,Construction,2017-06-05 10:58
40,MARK AVE ,K1L6A7,Ward 12,29,6,CONTRACTOR UNKNOWN,Apartment,Vanier,"Interior alterations to create an apartment in the basement of a 2 storey, 9 unit apartment building",1,30000,796.53,1703700,Construction,2017-06-05 11:06
3,BYRD CRES ,K2L2G6,Ward 23,898,1082,HASACA CONSTRUCTION,Single,Kanata,Construct a deck (rear yard),0,10000,376,1703701,Construction,2017-06-05 11:27
3507,HAWTHORNE RD ,,Ward 10,,6,CONTRACTOR UNKNOWN,Industrial,Gloucester,Construct a 1 storey industrial building (Enbridge Gas Distribution),0,42009.38,646,1703702,Construction,2017-06-05 11:44
5667,FIRST LINE RD ,K0A2E0,Ward 21,,4,***CONTRACTOR***,Demolition,Rideau,Demolish a 2 storey detached dwelling,-1,5000,-300,1703703,Demolition,2017-06-05 11:58
5667,FIRST LINE RD ,K0A2E0,Ward 21,,4,***CONTRACTOR***,Single,Rideau,Construct a 2 storey detached dwelling,1,334440,2000,1703704,Construction,2017-06-05 12:00
201,MAGPIE ST ,K1T0N4,Ward 22,4M-1536,9,TARTAN HOMES CORPORATION,Single,Gloucester,Construct a 2 Storey Single with attached garage  Model: Ashton 2016 B,1,436109,2608,1703705,Construction,2017-06-05 12:03
2149,BERWICK AVE ,K2C0Y4,Ward 8,341791,,MEYKNECHT-LISCHER CONTRACTORS LTD.,Other,Old Ottawa,Alterations to existing Gazebo roof (Bel-Air Park),0,25000,775,1703706,Construction,2017-06-05 12:23
6348,SABLEWOOD PL ,K1C7M3,Ward 2,,PT BLK 12,MERMAID POOLS (OGILVIE ROAD),Rowhouse,Gloucester,Install an enclosure for a semi inground pool (rear yard),0,0,0,1703707,Pool Enclosure,2017-06-05 12:45
1810,"ST-LAURENT, BOULEVARD  ",K1G1A2,Ward 18,4M-,,BRODER ELECTRIC LTD.,Commercial,Old Ottawa,Reinstall an interconnected fire alarm system to a 2 storey office building and one 1 storey warehouse garage,0,182664.14,1,1703708,Construction,2017-06-05 12:54
23,REGENT ST ,K1S2R4,Ward 17,4M-,,ZINN RICHARDSON CONSTRUCTION INC,Single,Old Ottawa,Construct a 1 storey addition to a 2 storey detached dwelling (rear),1,81185.92,736,1703709,Construction,2017-06-05 13:05
2599,INNES RD ,K1B3J8,Ward 2,4M-,14,CONTRACTOR UNKNOWN,Institutional,Gloucester,Interior alterations in a 1 storey school (St. Anne-Marie),0,1511775,4400,1703710,Construction,2017-06-05 13:47
420,COOPER ST ,K2P2N6,Ward 14,100,,CONTRACTOR UNKNOWN,Office,Old Ottawa,Base building work (mechanical only) on the 1st floor of a 9 storey office building (Centretown Community Health Centre),0,135000,330,1703711,Construction,2017-06-05 13:51
109,MORTON DR ,K2L1X2,Ward 23,896,1108,***CONTRACTOR***,Semi - Detached,Kanata,Install an enclosure for a hot tub  (rear yard),0,0,0,1703714,Pool Enclosure,2017-06-05 14:55
25,DAFFODIL CRT ,K1V2R5,Ward 22,4M-1537,4,JMD POOLS,Single,Gloucester,Install an enclosure for an inground pool (rear yard),0,0,0,1703716,Pool Enclosure,2017-06-05 15:12
520,BRONSON AVE ,K1R7Y9,Ward 14,31,2008-09-10,JONAS BUILDING RESORATION LTD.,Apartment,Old Ottawa,Exterior alterations to a 7 storey apartment building (balcony repairs),0,241672,1288.33,1703717,Construction,2017-06-05 15:20
51,CANTER BLVD ,K2G2M3,Ward 8,362998,,***CONTRACTOR***,Single,Nepean,Interior alterations on the 1st floor of a 2 storey detached dwelling,0,1000,1,1703718,Construction,2017-06-05 15:22
3,SIOUX CRES ,K2H7E3,Ward 8,485692,109,POOL BUILDERS OTTAWA,Single,Nepean,Install an enclosure for an inground pool  (rear yard),0,0,0,1703719,Pool Enclosure,2017-06-05 15:27
75,TRECHELLE PRIV ,K2S0H2,Ward 6,4M-1340,,POOL BUILDERS OTTAWA,Single,Goulbourn,Install an enclosure for an inground pool (rear yard),0,0,0,1703720,Pool Enclosure,2017-06-05 15:29
5,STEGGALL CRES ,K2S1S4,Ward 6,4M- 971,78,K-DECK,Single,Goulbourn,Construct a deck (rear yard),0,10000,300,1703721,Construction,2017-06-05 15:36
150,KATIMAVIK RD ,K2L2N2,Ward 23,4M-,pt lots 1 & 2,THOMAS CAVANAGH CONSTRUCITON LTD.,Office,Kanata,Tenant fit up on the 3rd floor of a 3 storey retail building (Unit 302 - KOM Networks Ltd),0,65606.45,1,1703722,Construction,2017-06-05 15:47
31,VANSON AVE ,K2E6A9,Ward 9,310509,85,LUC LAVOIE DESIGN & DRAFTING,Single,Nepean,Construct a secondary dwelling unit in the basement of a detached dwelling,1,50000,1013,1703723,Construction,2017-06-05 16:06
1053,CARLING AVE ,K1Y4E9,Ward 15,135079,,CONTRACTOR UNKNOWN,Institutional,Old Ottawa,Remove a salt shed and alter slab for future Oxygen Storage tanks (Ottawa Hospital),0,60000,156,1703724,Construction,2017-06-05 16:14
44 B ,TOWER RD ,K2G2E7,Ward 8,375,833 to 836,MIROCA DESIGN CONSULTING SERVICES INC.,Single,Nepean,Construct a 2 storey detached dwelling,1,522729.72,3238,1703725,Construction,2017-06-06 9:23
33,PALISADE ST ,K2G5M6,Ward 8,4M629,63,MCI POOLS,Single,Nepean,Install an enclosure for an inground pool (rear yard),0,0,0,1703726,Pool Enclosure,2017-06-06 9:41
1021,PAMPERO CRES ,K2S0N4,Ward 6,4M1401,,***CONTRACTOR***,Rowhouse,West Carleton,Install an enclosure for an above ground pool (rear yard),0,0,0,1703727,Pool Enclosure,2017-06-06 9:43
13,SUMMITVIEW DR ,K2M2V9,Ward 23,4m-1499,138,MATTAMY DEVELOPMENT CORPORATION,Single,Kanata,Construct a 2 Storey Single with attached garage  Model: Primrose II 2015 C,1,311698,1864,1703729,Construction,2017-06-06 10:01
6583,EMPIRE GROVE ST ,K4P1G6,Ward 20,4M-640,2,***CONTRACTOR***,Single,Osgoode,Install an enclosure for an inground pool (rear yard),0,0,0,1703730,Pool Enclosure,2017-06-06 10:16
6583,EMPIRE GROVE ST ,K4P1G6,Ward 20,4M-640,2,***CONTRACTOR***,Detached Garage/Shed,Osgoode,Construct a shed/pool house,0,4500,318,1703731,Construction,2017-06-06 10:17
171,GRACEWOOD CRES ,K1T0J3,Ward 22,4M-1426,134,HICKORY DICKORY DECKS - OTTAWA EAST,Single,Gloucester,Construct a deck (rear yard),0,8000,350,1703732,Construction,2017-06-06 10:23
52,NAKOTA WAY ,K2J4M3,Ward 3,4M-886,20,HICKORY DICKORY DECKS - OTTAWA EAST,Single,Nepean,Construct a deck (rear yard),0,3500,192,1703733,Construction,2017-06-06 10:25
307,HUNTINGFORD ST ,K0A1B0,Ward 21,4M-1485,1,MILLER POOLS,Single,Goulbourn,Install an enclosure for an inground pool (rear yard),0,0,0,1703734,Pool Enclosure,2017-06-06 10:41
14,PULLMAN AVE ,K2S1C4,Ward 6,4M-437,31,1847008 ONTARIO INC.,Detached Garage/Shed,Goulbourn,Constuct an enclosed sunroom (rear yard),0,30000,208,1703735,Construction,2017-06-06 10:47
400,TERRAVITA PRIV ,K1V2R9,Ward 10,M129,,CONTRACTOR UNKNOWN,Rowhouse,Gloucester,Construct a 3 storey block of 7 rowhouse dwellings,7,1745962.6,14310,1703736,Construction,2017-06-06 10:57
402,TERRAVITA PRIV ,K1V2R9,Ward 10,M129,,CONTRACTOR UNKNOWN,Rowhouse,Gloucester,Construct a 3 storey block of 7 rowhouse dwellings,7,1745962.6,14310,1703736,Construction,2017-06-06 10:57
404,TERRAVITA PRIV ,K1V2R9,Ward 10,M129,,CONTRACTOR UNKNOWN,Rowhouse,Gloucester,Construct a 3 storey block of 7 rowhouse dwellings,7,1745962.6,14310,1703736,Construction,2017-06-06 10:57
406,TERRAVITA PRIV ,K1V2R9,Ward 10,M129,,CONTRACTOR UNKNOWN,Rowhouse,Gloucester,Construct a 3 storey block of 7 rowhouse dwellings,7,1745962.6,14310,1703736,Construction,2017-06-06 10:57
408,TERRAVITA PRIV ,K1V2R9,Ward 10,M129,,CONTRACTOR UNKNOWN,Rowhouse,Gloucester,Construct a 3 storey block of 7 rowhouse dwellings,7,1745962.6,14310,1703736,Construction,2017-06-06 10:57
410,TERRAVITA PRIV ,K1V2R9,Ward 10,M129,,CONTRACTOR UNKNOWN,Rowhouse,Gloucester,Construct a 3 storey block of 7 rowhouse dwellings,7,1745962.6,14310,1703736,Construction,2017-06-06 10:57
412,TERRAVITA PRIV ,K1V2R9,Ward 10,M129,,CONTRACTOR UNKNOWN,Rowhouse,Gloucester,Construct a 3 storey block of 7 rowhouse dwellings,7,1745962.6,14310,1703736,Construction,2017-06-06 10:57
1161,NORTH RIVER RD ,K1K3W5,Ward 13,,,LABELLE TENTS,Other,Old Ottawa,TEMPORARY PERMIT:  Erect a temporary tent for a special event (Sts. Peter & Paul Church Festival),0,2000,2400,1703737,Construction,2017-06-06 11:08
259,AVRO CIR ,,Ward 13,4M-1559,,TARTAN HOMES CORPORATION,Semi - Detached,Old Ottawa,"Construct a 2 Storey Semi - Detached with attached garages  Models: Wateridge Red Oak 2017 1,Wateridge Red Oak 2017 2 (loft)",2,701654,4196,1703738,Construction,2017-06-06 12:06
261,AVRO CIR ,,Ward 13,4M-1559,,TARTAN HOMES CORPORATION,Semi - Detached,Old Ottawa,"Construct a 2 Storey Semi - Detached with attached garages  Models: Wateridge Red Oak 2017 1,Wateridge Red Oak 2017 2 (loft)",2,701654,4196,1703738,Construction,2017-06-06 12:06
555,KILSPINDIE RIDGE ,K2J6A2,Ward 22,4M-1518,111,UNIFORM URBAN DEVELOPMENTS LTD.,Single,Nepean,Construct a 2 Storey Single with attached garage  Model: 2200A Griffith 2015 Lookout,1,335926,2260,1703739,Construction,2017-06-06 12:29
605,BARRY HELMAN CRES ,K2J0R1,Ward 3,4M-1513,155,TARTAN HOMES CORPORATION,Single,Nepean,Construct a 2 Storey Single with attached garage  Model: Kawartha B 2014,1,429866,2892,1703740,Construction,2017-06-06 12:42
373,KILSPINDIE RIDGE ,K2J6A3,Ward 22,4M-1518,29,UNIFORM URBAN DEVELOPMENTS LTD.,Single,Nepean,Construct a 2 Storey Single with attached garage  Model: 3700C Bellingham 2015 C,1,488728,3288,1703741,Construction,2017-06-06 12:55
8,LARGO CRES ,K2G3C7,Ward 8,401392,530,***CONTRACTOR***,Single,Nepean,Construct a 2nd storey addition and interior alterations to a 1 storey detached dwelling,0,247623.21,3641.22,1703742,Construction,2017-06-06 13:23
1459,BOURCIER DR ,K1E3K1,Ward 1,50M-90,26,"DESJARDINS, DANIEL",Single,Cumberland,Interior alterations to the 2nd floor ensuite bathroom,0,3500,116,1703743,Construction,2017-06-06 13:26
2816,SANDALWOOD DR ,K1V7P5,Ward 18,796,,CONTRACTOR UNKNOWN,Apartment,Old Ottawa,PARTIAL PERMIT - EXCAVATION ONLY - construct three apartment buildings (two 7 storey and one 6 storey) on a 1 storey underground common parking structure,0,0,0,1703744,Construction,2017-06-06 14:01
817,MCMANUS AVE ,K4M0B3,Ward 21,4M1445,8,POOL TIME,Single,Rideau,Install an enclosure for an inground pool and hot tub (rear yard),0,0,0,1703745,Pool Enclosure,2017-06-06 14:30
1640,RANGELAND AVE ,K4P0G1,Ward 20,4M-1548,9,MACKIE HOMES,Single,Osgoode,Construct a detached dwelling,1,331095.6,1980,1703746,Construction,2017-06-06 14:36
330,SUSSEX DR ,K1N0C7,Ward 12,,,LABELLE TENTS,Other,Old Ottawa,TEMPORARY PERMIT: Erect a temporary tent for a special event (Festival Franco-Ontarien),0,5000,5489,1703747,Construction,2017-06-06 14:40
323,WESTAR FARM WAY ,K0A1B0,Ward 21,4M1485,8,***CONTRACTOR***,Single,Goulbourn,Construct a 1 storey detached dwelling,1,411194.98,2717,1703748,Construction,2017-06-06 14:45
66,SECOND AVE ,K1S2H5,Ward 17,35085,19,***CONTRACTOR***,Duplex,Old Ottawa,Install exist stairs to a new door on the 2nd floor of a 2 storey duplex (rear yard).,0,15000,80,1703749,Construction,2017-06-06 14:48
161,KING ARTHUR ST ,K4C0A2,Ward 19,4M-1302,6,***CONTRACTOR***,Detached Garage/Shed,Cumberland,Construct a shed (rear yard),0,4000,140,1703750,Construction,2017-06-06 15:11
75,ARMSTRONG ST ,K1Y2V6,Ward 15,4M-,W PT LOT 49,EASTWOOD CONSTRUCTION,Single,Old Ottawa,Construct a 3 storey semi-detached dwelling,2,661477.17,3955.73,1703751,Construction,2017-06-06 15:17
77,ARMSTRONG ST ,K1Y2V6,Ward 15,4M-,W PT LOT 49,EASTWOOD CONSTRUCTION,Single,Old Ottawa,Construct a 3 storey semi-detached dwelling,2,661477.17,3955.73,1703751,Construction,2017-06-06 15:17
77,ARMSTRONG ST ,K1Y2V6,Ward 15,57,49,CONTRACTOR UNKNOWN,Demolition,Old Ottawa,Demolish a 2 storey detached dwelling,-1,10000,-1200,1703752,Demolition,2017-06-06 15:19
1528,MONAGHAN LANE ,K2W1B4,Ward 5,4M-829,22,RIDEAU POOLS INC.,Single,Kanata,Install an enclosure for an inground pool (rear yard),0,0,0,1703753,Pool Enclosure,2017-06-06 15:20
241,CYD ST ,K0A1L0,Ward 5,4M-1239,16,RIDEAU POOLS INC.,Single,West Carleton,Install an enclosure for an inground pool (rear yard),0,0,0,1703754,Pool Enclosure,2017-06-06 15:23
60,UNIVERSITE PRIV ,K1N6N5,Ward 12,3350,18-19,CONTRACTOR UNKNOWN,Institutional,Old Ottawa,Interior/exterior alterations to the vestibule of a 5 storey institutional building,0,283400,2152,1703755,Construction,2017-06-06 15:32
60,MOODIE DR ,K1A0K6,Ward 7,,,ELLIS DON CORPORATION,Institutional,Nepean,"Exterior alterations on all floors of a 5 storey office building (Building 3 -curtainwall, skylight and vision panel glazing repairs and replacements, new skylights installed)",0,4714359,5567.09,1703756,Construction,2017-06-06 15:45
41,ROSSLAND AVE ,K2G2K3,Ward 8,375,173,"PARKS, DAVID",Detached Garage/Shed,Nepean,Construct a shed (rear yard),0,10000,384,1703757,Construction,2017-06-06 16:18
59,NEWCASTLE AVE ,K2K3B5,Ward 4,4M-1017,17,MERMAID POOLS (OGILVIE ROAD),Single,Kanata,Install an enclosure for a above ground pool (rear yard),0,0,0,1703758,Pool Enclosure,2017-06-07 8:32
2167,BRIANNA WAY ,K4A4E3,Ward 19,4M-1062,70,MERMAID POOLS,Single,Cumberland,Install an enclosure for an above ground pool (rear yard),0,0,0,1703759,Pool Enclosure,2017-06-07 8:46
3679,LARMOURS RD ,,Ward 19,,11,***CONTRACTOR***,Single,Cumberland,Construct an addition and interior renovations to detached dwelling,0,267552,1600,1703760,Construction,2017-06-07 8:47
392,HUNTSVILLE DR ,K2T0H6,Ward 4,4M-1489,22,UNIFORM URBAN DEVELOPMENTS LTD.,Single,Kanata,Construct a 2 Storey Single with attached garage  Model: 3200E Emily 2015 Base,1,478769,3221,1703761,Construction,2017-06-07 9:30
200,CATHERINE ST ,K2P2K9,Ward 14,30,14-18,CONTRACTOR UNKNOWN,Office,Old Ottawa,"Tenant fit up on the 3rd floor of a 7 storey office building [Suite #300 - Lister, Beaupre]",0,375000,5540,1703762,Construction,2017-06-07 9:30
448,MCLEOD ST ,K1R5P6,Ward 14,30,24,***CONTRACTOR***,Single,Old Ottawa,"Exterior alterations to a 2 storey detached dwelling (Add 2 windows, front)",0,5000,25,1703763,Construction,2017-06-07 9:40
1672,MEADOWVIEW CRES ,K1C1T3,Ward 1,M-151,42,FENCE MASTERS,Single,Gloucester,Exterior alterations to a construct a roof overhang on a 2 storey detached dwelling (rear yard),0,8000,400,1703766,Construction,2017-06-07 11:01
50,RIDEAU ST ,K1N9J7,Ward 12,3922,1 to 10,CONTRACTOR UNKNOWN,Retail,Old Ottawa,Exterior alterations to a 3 storey retail building (H&M),0,120000,582.54,1703767,Construction,2017-06-07 11:25
134,CAMBIE RD ,K1X0A6,Ward 22,1573,14,RICHCRAFT HOMES LIMITED,Single,Gloucester,Construct a 2 Storey Single with attached garage  Model: 31-13 Pratt A 2016,1,329925,1973,1703768,Construction,2017-06-07 12:00
31,WESTPARK DR ,K1B3G6,Ward 2,805,393,MERMAID POOLS,Single,Gloucester,Install an enclosure for an above ground pool (rear yard),0,0,0,1703769,Pool Enclosure,2017-06-07 12:31
618,"BAIE-DES-CASTORS, DE LA RUE ",K4A1E8,Ward 19,4M-1578,21,TAMARACK DEVELOPMENTS CORPORATION,Single,Cumberland,Construct a 2 Storey Single with attached garage  Model: 3611 2015 C,1,392260,2639,1703770,Construction,2017-06-07 12:38
598,ROCKROSE WAY ,K1T0J9,Ward 22,4M-1484,7,TAMARACK DEVELOPMENTS CORPORATION,Single,Gloucester,Construct a 2 Storey Single with attached garage  Model: 4399 2015 A,1,242134,1448,1703771,Construction,2017-06-07 12:40
651,TUBMAN CRES ,K1V8L5,Ward 16,776,308,***CONTRACTOR***,Single,Old Ottawa,Install a wood burning insert on the 2nd floor of a 2 storey detached dwelling,0,5000,15,1703772,Construction,2017-06-07 12:48
1301,LAPERRIERE AVE ,K1Z7R9,Ward 16,398,,DFB ASSOCIATES,Detached Garage/Shed,Old Ottawa,Remove and Replace a detached garage (rear yard),0,17500,288,1703773,Construction,2017-06-07 12:56
01-Dec,DEERFIELD DR ,K2G3R6,Ward 8,4M-,35,CONTRACTOR UNKNOWN,Rowhouse,Nepean,"Repairs to balcony/carport structures on a 3 storey rowhouse dwelling (Units 1, 6, 7 & 8)",0,33000,0,1703774,Construction,2017-06-07 13:32
06-Dec,DEERFIELD DR ,K2G3R6,Ward 8,4M-,35,CONTRACTOR UNKNOWN,Rowhouse,Nepean,"Repairs to balcony/carport structures on a 3 storey rowhouse dwelling (Units 1, 6, 7 & 8)",0,33000,0,1703774,Construction,2017-06-07 13:32
07-Dec,DEERFIELD DR ,K2G3R6,Ward 8,4M-,35,CONTRACTOR UNKNOWN,Rowhouse,Nepean,"Repairs to balcony/carport structures on a 3 storey rowhouse dwelling (Units 1, 6, 7 & 8)",0,33000,0,1703774,Construction,2017-06-07 13:32
08-Dec,DEERFIELD DR ,K2G3R6,Ward 8,4M-,35,CONTRACTOR UNKNOWN,Rowhouse,Nepean,"Repairs to balcony/carport structures on a 3 storey rowhouse dwelling (Units 1, 6, 7 & 8)",0,33000,0,1703774,Construction,2017-06-07 13:32
16-Jan,DEERFIELD DR ,K2G3R6,Ward 8,4M-,35,CONTRACTOR UNKNOWN,Rowhouse,Nepean,"Repairs to balcony/carport structures on a 3 storey rowhouse dwelling (Units 3, 4, 5, 6, 7, 8 & 9)",0,57000,0,1703775,Construction,2017-06-07 13:36
16-Mar,DEERFIELD DR ,K2G3R6,Ward 8,4M-,35,CONTRACTOR UNKNOWN,Rowhouse,Nepean,"Repairs to balcony/carport structures on a 3 storey rowhouse dwelling (Units 3, 4, 5, 6, 7, 8 & 9)",0,57000,0,1703775,Construction,2017-06-07 13:36
16-Apr,DEERFIELD DR ,K2G3R6,Ward 8,4M-,35,CONTRACTOR UNKNOWN,Rowhouse,Nepean,"Repairs to balcony/carport structures on a 3 storey rowhouse dwelling (Units 3, 4, 5, 6, 7, 8 & 9)",0,57000,0,1703775,Construction,2017-06-07 13:36
16-May,DEERFIELD DR ,K2G3R6,Ward 8,4M-,35,CONTRACTOR UNKNOWN,Rowhouse,Nepean,"Repairs to balcony/carport structures on a 3 storey rowhouse dwelling (Units 3, 4, 5, 6, 7, 8 & 9)",0,57000,0,1703775,Construction,2017-06-07 13:36
16-Jun,DEERFIELD DR ,K2G3R6,Ward 8,4M-,35,CONTRACTOR UNKNOWN,Rowhouse,Nepean,"Repairs to balcony/carport structures on a 3 storey rowhouse dwelling (Units 3, 4, 5, 6, 7, 8 & 9)",0,57000,0,1703775,Construction,2017-06-07 13:36
16-Jul,DEERFIELD DR ,K2G3R6,Ward 8,4M-,35,CONTRACTOR UNKNOWN,Rowhouse,Nepean,"Repairs to balcony/carport structures on a 3 storey rowhouse dwelling (Units 3, 4, 5, 6, 7, 8 & 9)",0,57000,0,1703775,Construction,2017-06-07 13:36
16-Aug,DEERFIELD DR ,K2G3R6,Ward 8,4M-,35,CONTRACTOR UNKNOWN,Rowhouse,Nepean,"Repairs to balcony/carport structures on a 3 storey rowhouse dwelling (Units 3, 4, 5, 6, 7, 8 & 9)",0,57000,0,1703775,Construction,2017-06-07 13:36
16-Sep,DEERFIELD DR ,K2G3R6,Ward 8,4M-,35,CONTRACTOR UNKNOWN,Rowhouse,Nepean,"Repairs to balcony/carport structures on a 3 storey rowhouse dwelling (Units 3, 4, 5, 6, 7, 8 & 9)",0,57000,0,1703775,Construction,2017-06-07 13:36
25,TAPIOLA CRES ,K1T2J7,Ward 10,M236,,CONTRACTOR UNKNOWN,Retail,Old Ottawa,Interior alterations to a 2 storey shopping plaza (Remove and replace elevator),0,63000,807,1703776,Construction,2017-06-07 13:54
299,SOPER PL ,K1M2J2,Ward 13,$M726,,EVENT DESIGN GROUP,Other,Rockcliffe Park,TEMPORARY PERMIT: Erect a temporary tent in the backyard of a detached dwelling,0,28500,4500,1703777,Construction,2017-06-07 14:10
184,GLENORA ST ,K1S1J7,Ward 17,102,PT LOT 7,"GURNHAM, NATHAN",Single,Old Ottawa,Construct a 2 storey addition (rear yard) and interior alterations to a 2 storey detached dwelling,0,110586.24,1297.46,1703778,Construction,2017-06-07 14:19
300,SPARKS ST ,K1R7S3,Ward 14,4M-,,CONTRACTOR UNKNOWN,Office,Old Ottawa,Construct a temporary raised floor on the ground floor of a 4 storey office/cinema building (Place de Ville Cinema - Kontinuum Ottawa 2017),0,37000,1292,1703779,Construction,2017-06-07 14:34
133,BARONESS DR ,K2G6Z2,Ward 22,4M-1190,21,AQUA DRAIN SEWER SERVICES INC.,Single,Nepean,PLUMBING ONLY: Installation of a pressure reducing valve and expansion tank,0,0,0,1703780,Construction,2017-06-07 14:40
53,BARNSTONE DR ,K2G6W3,Ward 22,4M-1140,250 251,AQUA DRAIN SEWER SERVICES INC.,Single,Nepean,PLUMBING ONLY: Installation of a pressure reducing valve and expansion tank,0,0,0,1703781,Construction,2017-06-07 14:46
1940,INNES RD ,K1B3K5,Ward 2,,21,CONTRACTOR UNKNOWN,Retail,Gloucester,Tenant Fit-up and exterior alterations to a 1 storey retail building (Multi-Luminaire),0,485000,12650,1703782,Construction,2017-06-07 14:48
80,SUNVALE WAY ,K2G6X7,Ward 22,4M-1140,212 213,AQUA DRAIN SEWER SERVICES INC.,Single,Nepean,PLUMBING ONLY: Installation of a pressure reducing valve and expansion tank,0,0,0,1703783,Construction,2017-06-07 14:50
235,DAVE SMITH CRES ,K4M0B8,Ward 22,4M-1470,54,AQUA DRAIN SEWER SERVICES INC.,Single,Gloucester,PLUMBING ONLY: Installation of a pressure reducing valve and expansion tank,0,0,0,1703784,Construction,2017-06-07 14:52
253,CRESTHAVEN DR ,K2G6X1,Ward 22,4M-1140,,AQUA DRAIN SEWER SERVICES INC.,Single,Nepean,PLUMBING ONLY: Installation of a pressure reducing valve and expansion tank,0,0,0,1703785,Construction,2017-06-07 14:54
56,FAIRPARK DR ,K2G6X8,Ward 22,4M-1140,137,AQUA DRAIN SEWER SERVICES INC.,Single,Nepean,PLUMBING ONLY: Installation of a pressure reducing valve and expansion tank,0,0,0,1703786,Construction,2017-06-07 14:57
8,NEWBURY AVE ,K2E6K8,Ward 9,4M-427936,575,CONTRACTOR UNKNOWN,Single,Nepean,Construct a secondary dwelling unit (basement) and alter the 1st floor of a 1 storey detached dwelling,1,30000,858.1,1703787,Construction,2017-06-07 14:58
257,FLODDEN WAY ,K2G7E1,Ward 22,4M-1224,,AQUA DRAIN SEWER SERVICES INC.,Single,Nepean,PLUMBING ONLY: Installation of a pressure reducing valve and expansion tank,0,0,0,1703788,Construction,2017-06-07 15:00
168,DRUMMOND ST ,K1S1K4,Ward 17,4M-728,,CONTRACTOR UNKNOWN,Rowhouse,Old Ottawa,Construct a canopy on a 2 storey rowhouse (front yard),0,6000,10,1703789,Construction,2017-06-07 15:01
219,SOUTHBRIDGE ST ,K4M0C7,Ward 22,4M-1480,46,AQUA DRAIN SEWER SERVICES INC.,Single,Gloucester,PLUMBING ONLY: Installation of a pressure reducing valve and expansion tank,0,0,0,1703790,Construction,2017-06-07 15:02
20,WELLS ST ,K2G6X8,Ward 22,4M-1140,122,AQUA DRAIN SEWER SERVICES INC.,Single,Nepean,PLUMBING ONLY: Installation of a pressure reducing valve and expansion tank,0,0,0,1703791,Construction,2017-06-07 15:04
278,ENCLAVE WALK ,K1W0J5,Ward 2,4M-1544,61,EDGEWATER POOLS,Single,Gloucester,Install an enclosure for an above ground pool (rear yard),0,0,0,1703792,Pool Enclosure,2017-06-07 15:04
221,SOUTHBRIDGE ST ,K4M0C7,Ward 22,4M-1480,45,AQUA DRAIN SEWER SERVICES INC.,Single,Gloucester,PLUMBING ONLY: Installation of a pressure reducing valve and expansion tank,0,0,0,1703793,Construction,2017-06-07 15:05
110,AMARILLO DR ,K2G7E3,Ward 22,4M-1224,140,AQUA DRAIN SEWER SERVICES INC.,Single,Nepean,PLUMBING ONLY: Installation of a pressure reducing valve and expansion tank,0,0,0,1703794,Construction,2017-06-07 15:09
259,FLODDEN WAY ,K2G7E1,Ward 22,4M-1224,,AQUA DRAIN SEWER SERVICES INC.,Single,Nepean,PLUMBING ONLY: Installation of a pressure reducing valve and expansion tank,0,0,0,1703795,Construction,2017-06-07 15:11
20,BAYPOINTE CRES ,K2G6R7,Ward 22,4M-1093,56,AQUA DRAIN SEWER SERVICES INC.,Single,Nepean,PLUMBING ONLY: Installation of a pressure reducing valve and expansion tank,0,0,0,1703796,Construction,2017-06-07 15:12
16,COLLINGTON ST ,K2G6X5,Ward 22,4M-1140,234,AQUA DRAIN SEWER SERVICES INC.,Single,Nepean,PLUMBING ONLY: Installation of a pressure reducing valve and expansion tank,0,0,0,1703797,Construction,2017-06-07 15:14
4,MARCAY ST ,K2G6X2,Ward 22,4M-1140,258 259,AQUA DRAIN SEWER SERVICES INC.,Single,Nepean,PLUMBING ONLY: Installation of a pressure reducing valve and expansion tank,0,0,0,1703798,Construction,2017-06-07 15:15
268,TEWSLEY DR ,K1V0Y6,Ward 22,4M-1294,71,AQUA DRAIN SEWER SERVICES INC.,Single,Gloucester,PLUMBING ONLY: Installation of a pressure reducing valve and expansion tank,0,0,0,1703799,Construction,2017-06-07 15:18
4048,OTTER TAIL CRES ,K1V1R1,Ward 22,4M-1013,,AQUA DRAIN SEWER SERVICES INC.,Single,Gloucester,PLUMBING ONLY: Installation of a pressure reducing valve and expansion tank,0,0,0,1703800,Construction,2017-06-07 15:20
